ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
53073,variable,TRGV176,Tubo rectangular galvanizado 150x50x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,9.32,6000,50,150,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,976,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53074,variable,TRGV177,Tubo rectangular galvanizado 180x80x3,1,0,visible,"<span style=""font-weight: 400;"">Tubo rectangular de alta resistencia fabricado con acero s 235 (st37) de primera calidad. Se trata de un producto muy resistente y duradero. Ideal para usar en construcciones y otros trabajos en los que se requiera un material de alta calidad, ya que el galvanizado protege el hierro de la corrosión. El tubo se puede cortar a medida para adaptarse a las necesidades de cada cliente.</span>",,,,taxable,,1,,,0,0,12.27,6000,80,180,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,977,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53326,variation,,Tubo rectangular galvanizado 80x30x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV151,,,,,,1,Color,Personalizado,,1,,,,,,,,
53327,variation,,Tubo rectangular galvanizado 80x30x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV151,,,,,,2,Color,Oxido,,1,,,,,,,,
53328,variation,,Tubo rectangular galvanizado 80x30x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV151,,,,,,3,Color,Hierro,,1,,,,,,,,
53329,variation,,Tubo rectangular galvanizado 80x30x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV151,,,,,,4,Color,Blanco,,1,,,,,,,,
53330,variation,,Tubo rectangular galvanizado 80x30x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV151,,,,,,5,Color,Negro,,1,,,,,,,,
53331,variation,,Tubo rectangular galvanizado 80x40x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,26",,,,,,,TRGV152,,,,,,1,Color,Personalizado,,1,,,,,,,,
53332,variation,,Tubo rectangular galvanizado 80x40x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,26",,,,,,,TRGV152,,,,,,2,Color,Oxido,,1,,,,,,,,
53333,variation,,Tubo rectangular galvanizado 80x40x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,26",,,,,,,TRGV152,,,,,,3,Color,Hierro,,1,,,,,,,,
53334,variation,,Tubo rectangular galvanizado 80x40x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,26",,,,,,,TRGV152,,,,,,4,Color,Blanco,,1,,,,,,,,
53335,variation,,Tubo rectangular galvanizado 80x40x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,26",,,,,,,TRGV152,,,,,,5,Color,Negro,,1,,,,,,,,
53336,variation,,Tubo rectangular galvanizado 80x40x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"36,12",,,,,,,TRGV153,,,,,,1,Color,Personalizado,,1,,,,,,,,
53337,variation,,Tubo rectangular galvanizado 80x40x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"36,12",,,,,,,TRGV153,,,,,,2,Color,Oxido,,1,,,,,,,,
53338,variation,,Tubo rectangular galvanizado 80x40x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"36,12",,,,,,,TRGV153,,,,,,3,Color,Hierro,,1,,,,,,,,
53339,variation,,Tubo rectangular galvanizado 80x40x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"36,12",,,,,,,TRGV153,,,,,,4,Color,Blanco,,1,,,,,,,,
53340,variation,,Tubo rectangular galvanizado 80x40x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"36,12",,,,,,,TRGV153,,,,,,5,Color,Negro,,1,,,,,,,,
53341,variation,,Tubo rectangular galvanizado 80x40x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"49,58",,,,,,,TRGV154,,,,,,1,Color,Personalizado,,1,,,,,,,,
53342,variation,,Tubo rectangular galvanizado 80x40x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"49,58",,,,,,,TRGV154,,,,,,2,Color,Oxido,,1,,,,,,,,
53343,variation,,Tubo rectangular galvanizado 80x40x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"49,58",,,,,,,TRGV154,,,,,,3,Color,Hierro,,1,,,,,,,,
53344,variation,,Tubo rectangular galvanizado 80x40x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"49,58",,,,,,,TRGV154,,,,,,4,Color,Blanco,,1,,,,,,,,
53345,variation,,Tubo rectangular galvanizado 80x40x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"49,58",,,,,,,TRGV154,,,,,,5,Color,Negro,,1,,,,,,,,
53348,variation,,Tubo rectangular galvanizado 80x40x4 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"51,68",,,,,,,TRGV155,,,,,,3,Color,Hierro,,1,,,,,,,,
53349,variation,,Tubo rectangular galvanizado 80x40x4 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"51,68",,,,,,,TRGV155,,,,,,4,Color,Blanco,,1,,,,,,,,
53350,variation,,Tubo rectangular galvanizado 80x40x4 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"51,68",,,,,,,TRGV155,,,,,,5,Color,Negro,,1,,,,,,,,
53346,variation,,Tubo rectangular galvanizado 80x40x4 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"51,68",,,,,,,TRGV155,,,,,,1,Color,Personalizado,,1,,,,,,,,
53347,variation,,Tubo rectangular galvanizado 80x40x4 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"51,68",,,,,,,TRGV155,,,,,,2,Color,Oxido,,1,,,,,,,,
53351,variation,,Tubo rectangular galvanizado 80x50x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV156,,,,,,1,Color,Personalizado,,1,,,,,,,,
53352,variation,,Tubo rectangular galvanizado 80x50x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV156,,,,,,2,Color,Oxido,,1,,,,,,,,
53353,variation,,Tubo rectangular galvanizado 80x50x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV156,,,,,,3,Color,Hierro,,1,,,,,,,,
53354,variation,,Tubo rectangular galvanizado 80x50x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV156,,,,,,4,Color,Blanco,,1,,,,,,,,
53355,variation,,Tubo rectangular galvanizado 80x50x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV156,,,,,,5,Color,Negro,,1,,,,,,,,
53360,variation,,Tubo rectangular galvanizado 80x50x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"43,62",,,,,,,TRGV157,,,,,,5,Color,Negro,,1,,,,,,,,
53356,variation,,Tubo rectangular galvanizado 80x50x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"43,62",,,,,,,TRGV157,,,,,,1,Color,Personalizado,,1,,,,,,,,
53357,variation,,Tubo rectangular galvanizado 80x50x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"43,62",,,,,,,TRGV157,,,,,,2,Color,Oxido,,1,,,,,,,,
53358,variation,,Tubo rectangular galvanizado 80x50x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"43,62",,,,,,,TRGV157,,,,,,3,Color,Hierro,,1,,,,,,,,
53359,variation,,Tubo rectangular galvanizado 80x50x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"43,62",,,,,,,TRGV157,,,,,,4,Color,Blanco,,1,,,,,,,,
53361,variation,,Tubo rectangular galvanizado 80x60x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV158,,,,,,1,Color,Personalizado,,1,,,,,,,,
53362,variation,,Tubo rectangular galvanizado 80x60x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV158,,,,,,2,Color,Oxido,,1,,,,,,,,
53363,variation,,Tubo rectangular galvanizado 80x60x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV158,,,,,,3,Color,Hierro,,1,,,,,,,,
53364,variation,,Tubo rectangular galvanizado 80x60x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV158,,,,,,4,Color,Blanco,,1,,,,,,,,
53365,variation,,Tubo rectangular galvanizado 80x60x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV158,,,,,,5,Color,Negro,,1,,,,,,,,
53366,variation,,Tubo rectangular galvanizado 80x60x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV159,,,,,,1,Color,Personalizado,,1,,,,,,,,
53367,variation,,Tubo rectangular galvanizado 80x60x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV159,,,,,,2,Color,Oxido,,1,,,,,,,,
53368,variation,,Tubo rectangular galvanizado 80x60x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV159,,,,,,3,Color,Hierro,,1,,,,,,,,
53369,variation,,Tubo rectangular galvanizado 80x60x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV159,,,,,,4,Color,Blanco,,1,,,,,,,,
53370,variation,,Tubo rectangular galvanizado 80x60x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV159,,,,,,5,Color,Negro,,1,,,,,,,,
53371,variation,,Tubo rectangular galvanizado 90x50x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV160,,,,,,1,Color,Personalizado,,1,,,,,,,,
53372,variation,,Tubo rectangular galvanizado 90x50x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV160,,,,,,2,Color,Oxido,,1,,,,,,,,
53373,variation,,Tubo rectangular galvanizado 90x50x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV160,,,,,,3,Color,Hierro,,1,,,,,,,,
53374,variation,,Tubo rectangular galvanizado 90x50x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV160,,,,,,4,Color,Blanco,,1,,,,,,,,
53375,variation,,Tubo rectangular galvanizado 90x50x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV160,,,,,,5,Color,Negro,,1,,,,,,,,
53380,variation,,Tubo rectangular galvanizado 100x20x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,78",,,,,,,TRGV161,,,,,,5,Color,Negro,,1,,,,,,,,
53376,variation,,Tubo rectangular galvanizado 100x20x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,78",,,,,,,TRGV161,,,,,,1,Color,Personalizado,,1,,,,,,,,
53377,variation,,Tubo rectangular galvanizado 100x20x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,78",,,,,,,TRGV161,,,,,,2,Color,Oxido,,1,,,,,,,,
53378,variation,,Tubo rectangular galvanizado 100x20x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,78",,,,,,,TRGV161,,,,,,3,Color,Hierro,,1,,,,,,,,
53379,variation,,Tubo rectangular galvanizado 100x20x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"21,78",,,,,,,TRGV161,,,,,,4,Color,Blanco,,1,,,,,,,,
53381,variation,,Tubo rectangular galvanizado 100x30x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV162,,,,,,1,Color,Personalizado,,1,,,,,,,,
53382,variation,,Tubo rectangular galvanizado 100x30x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV162,,,,,,2,Color,Oxido,,1,,,,,,,,
53383,variation,,Tubo rectangular galvanizado 100x30x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV162,,,,,,3,Color,Hierro,,1,,,,,,,,
53384,variation,,Tubo rectangular galvanizado 100x30x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV162,,,,,,4,Color,Blanco,,1,,,,,,,,
53385,variation,,Tubo rectangular galvanizado 100x30x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"30,44",,,,,,,TRGV162,,,,,,5,Color,Negro,,1,,,,,,,,
53390,variation,,Tubo rectangular galvanizado 100x40x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV163,,,,,,5,Color,Negro,,1,,,,,,,,
53386,variation,,Tubo rectangular galvanizado 100x40x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV163,,,,,,1,Color,Personalizado,,1,,,,,,,,
53387,variation,,Tubo rectangular galvanizado 100x40x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV163,,,,,,2,Color,Oxido,,1,,,,,,,,
53388,variation,,Tubo rectangular galvanizado 100x40x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV163,,,,,,3,Color,Hierro,,1,,,,,,,,
53389,variation,,Tubo rectangular galvanizado 100x40x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,8",,,,,,,TRGV163,,,,,,4,Color,Blanco,,1,,,,,,,,
53391,variation,,Tubo rectangular galvanizado 100x40x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV164,,,,,,1,Color,Personalizado,,1,,,,,,,,
53392,variation,,Tubo rectangular galvanizado 100x40x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV164,,,,,,2,Color,Oxido,,1,,,,,,,,
53393,variation,,Tubo rectangular galvanizado 100x40x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV164,,,,,,3,Color,Hierro,,1,,,,,,,,
53394,variation,,Tubo rectangular galvanizado 100x40x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV164,,,,,,4,Color,Blanco,,1,,,,,,,,
53395,variation,,Tubo rectangular galvanizado 100x40x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"47,24",,,,,,,TRGV164,,,,,,5,Color,Negro,,1,,,,,,,,
53400,variation,,Tubo rectangular galvanizado 100x50x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"35,24",,,,,,,TRGV165,,,,,,5,Color,Negro,,1,,,,,,,,
53396,variation,,Tubo rectangular galvanizado 100x50x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"35,24",,,,,,,TRGV165,,,,,,1,Color,Personalizado,,1,,,,,,,,
53397,variation,,Tubo rectangular galvanizado 100x50x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"35,24",,,,,,,TRGV165,,,,,,2,Color,Oxido,,1,,,,,,,,
53398,variation,,Tubo rectangular galvanizado 100x50x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"35,24",,,,,,,TRGV165,,,,,,3,Color,Hierro,,1,,,,,,,,
53399,variation,,Tubo rectangular galvanizado 100x50x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"35,24",,,,,,,TRGV165,,,,,,4,Color,Blanco,,1,,,,,,,,
53401,variation,,Tubo rectangular galvanizado 100x50x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"50,8",,,,,,,TRGV166,,,,,,1,Color,Personalizado,,1,,,,,,,,
53402,variation,,Tubo rectangular galvanizado 100x50x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"50,8",,,,,,,TRGV166,,,,,,2,Color,Oxido,,1,,,,,,,,
53403,variation,,Tubo rectangular galvanizado 100x50x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"50,8",,,,,,,TRGV166,,,,,,3,Color,Hierro,,1,,,,,,,,
53404,variation,,Tubo rectangular galvanizado 100x50x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"50,8",,,,,,,TRGV166,,,,,,4,Color,Blanco,,1,,,,,,,,
53405,variation,,Tubo rectangular galvanizado 100x50x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"50,8",,,,,,,TRGV166,,,,,,5,Color,Negro,,1,,,,,,,,
53410,variation,,Tubo rectangular galvanizado 100x50x4 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"66,12",,,,,,,TRGV167,,,,,,5,Color,Negro,,1,,,,,,,,
53406,variation,,Tubo rectangular galvanizado 100x50x4 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"66,12",,,,,,,TRGV167,,,,,,1,Color,Personalizado,,1,,,,,,,,
53407,variation,,Tubo rectangular galvanizado 100x50x4 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"66,12",,,,,,,TRGV167,,,,,,2,Color,Oxido,,1,,,,,,,,
53408,variation,,Tubo rectangular galvanizado 100x50x4 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"66,12",,,,,,,TRGV167,,,,,,3,Color,Hierro,,1,,,,,,,,
53409,variation,,Tubo rectangular galvanizado 100x50x4 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"66,12",,,,,,,TRGV167,,,,,,4,Color,Blanco,,1,,,,,,,,
53411,variation,,Tubo rectangular galvanizado 100x60x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV168,,,,,,1,Color,Personalizado,,1,,,,,,,,
53412,variation,,Tubo rectangular galvanizado 100x60x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV168,,,,,,2,Color,Oxido,,1,,,,,,,,
53413,variation,,Tubo rectangular galvanizado 100x60x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV168,,,,,,3,Color,Hierro,,1,,,,,,,,
53414,variation,,Tubo rectangular galvanizado 100x60x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV168,,,,,,4,Color,Blanco,,1,,,,,,,,
53415,variation,,Tubo rectangular galvanizado 100x60x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV168,,,,,,5,Color,Negro,,1,,,,,,,,
53419,variation,,Tubo rectangular galvanizado 120x40x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"37,7",,,,,,,TRGV169,,,,,,4,Color,Blanco,,1,,,,,,,,
53420,variation,,Tubo rectangular galvanizado 120x40x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"37,7",,,,,,,TRGV169,,,,,,5,Color,Negro,,1,,,,,,,,
53416,variation,,Tubo rectangular galvanizado 120x40x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"37,7",,,,,,,TRGV169,,,,,,1,Color,Personalizado,,1,,,,,,,,
53417,variation,,Tubo rectangular galvanizado 120x40x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"37,7",,,,,,,TRGV169,,,,,,2,Color,Oxido,,1,,,,,,,,
53418,variation,,Tubo rectangular galvanizado 120x40x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"37,7",,,,,,,TRGV169,,,,,,3,Color,Hierro,,1,,,,,,,,
53421,variation,,Tubo rectangular galvanizado 120x40x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV170,,,,,,1,Color,Personalizado,,1,,,,,,,,
53422,variation,,Tubo rectangular galvanizado 120x40x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV170,,,,,,2,Color,Oxido,,1,,,,,,,,
53423,variation,,Tubo rectangular galvanizado 120x40x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV170,,,,,,3,Color,Hierro,,1,,,,,,,,
53424,variation,,Tubo rectangular galvanizado 120x40x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV170,,,,,,4,Color,Blanco,,1,,,,,,,,
53425,variation,,Tubo rectangular galvanizado 120x40x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"54,42",,,,,,,TRGV170,,,,,,5,Color,Negro,,1,,,,,,,,
53427,variation,,Tubo rectangular galvanizado 120x60x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"42,5",,,,,,,TRGV171,,,,,,2,Color,Oxido,,1,,,,,,,,
53428,variation,,Tubo rectangular galvanizado 120x60x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"42,5",,,,,,,TRGV171,,,,,,3,Color,Hierro,,1,,,,,,,,
53429,variation,,Tubo rectangular galvanizado 120x60x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"42,5",,,,,,,TRGV171,,,,,,4,Color,Blanco,,1,,,,,,,,
53430,variation,,Tubo rectangular galvanizado 120x60x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"42,5",,,,,,,TRGV171,,,,,,5,Color,Negro,,1,,,,,,,,
53426,variation,,Tubo rectangular galvanizado 120x60x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"42,5",,,,,,,TRGV171,,,,,,1,Color,Personalizado,,1,,,,,,,,
53431,variation,,Tubo rectangular galvanizado 120x60x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"61,68",,,,,,,TRGV172,,,,,,1,Color,Personalizado,,1,,,,,,,,
53432,variation,,Tubo rectangular galvanizado 120x60x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"61,68",,,,,,,TRGV172,,,,,,2,Color,Oxido,,1,,,,,,,,
53433,variation,,Tubo rectangular galvanizado 120x60x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"61,68",,,,,,,TRGV172,,,,,,3,Color,Hierro,,1,,,,,,,,
53434,variation,,Tubo rectangular galvanizado 120x60x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"61,68",,,,,,,TRGV172,,,,,,4,Color,Blanco,,1,,,,,,,,
53435,variation,,Tubo rectangular galvanizado 120x60x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"61,68",,,,,,,TRGV172,,,,,,5,Color,Negro,,1,,,,,,,,
53436,variation,,Tubo rectangular galvanizado 120x80x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV173,,,,,,1,Color,Personalizado,,1,,,,,,,,
53437,variation,,Tubo rectangular galvanizado 120x80x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV173,,,,,,2,Color,Oxido,,1,,,,,,,,
53438,variation,,Tubo rectangular galvanizado 120x80x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV173,,,,,,3,Color,Hierro,,1,,,,,,,,
53439,variation,,Tubo rectangular galvanizado 120x80x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV173,,,,,,4,Color,Blanco,,1,,,,,,,,
53440,variation,,Tubo rectangular galvanizado 120x80x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV173,,,,,,5,Color,Negro,,1,,,,,,,,
53444,variation,,Tubo rectangular galvanizado 140x80x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,28",,,,,,,TRGV174,,,,,,4,Color,Blanco,,1,,,,,,,,
