ID,Tipo,Descripción corta,Descripción,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
12968,variable,Pletina de hierro de 70x30 mm,Pletina de hierro de 70x30 mm. Calidad: S275JR,291,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12969,variable,Pletina de hierro de 70x40 mm,Pletina de hierro de 70x40 mm. Calidad: S275JR,292,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12970,variable,Pletina de hierro de 80x5 mm,Pletina de hierro de 80x5 mm. Calidad: S275JR,307,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12971,variable,Pletina de hierro de 80x6 mm,Pletina de hierro de 80x6 mm. Calidad: S275JR,309,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12972,variable,Pletina de hierro de 80x7 mm,Pletina de hierro de 80x7 mm. Calidad: S275JR,310,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12973,variable,Pletina de hierro de 80x8 mm,Pletina de hierro de 80x8 mm. Calidad: S275JR,311,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12974,variable,Pletina de hierro de 80x10 mm,Pletina de hierro de 80x10 mm. Calidad: S275JR,297,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12975,variable,Pletina de hierro de 80x12 mm,Pletina de hierro de 80x12 mm. Calidad: S275JR,298,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12976,variable,Pletina de hierro de 80x14 mm,Pletina de hierro de 80x14 mm. Calidad: S275JR,299,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12977,variable,Pletina de hierro de 80x15 mm,Pletina de hierro de 80x15 mm. Calidad: S275JR,300,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12978,variable,Pletina de hierro de 80x16 mm,Pletina de hierro de 80x16 mm. Calidad: S275JR,301,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12979,variable,Pletina de hierro de 80x18 mm,Pletina de hierro de 80x18 mm. Calidad: S275JR,302,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12980,variable,Pletina de hierro de 80x20 mm,Pletina de hierro de 80x20 mm. Calidad: S275JR,303,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12981,variable,Pletina de hierro de 80x25 mm,Pletina de hierro de 80x25 mm. Calidad: S275JR,304,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12982,variable,Pletina de hierro de 80x30 mm,Pletina de hierro de 80x30 mm. Calidad: S275JR,305,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12983,variable,Pletina de hierro de 80x40 mm,Pletina de hierro de 80x40 mm. Calidad: S275JR,306,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12984,variable,Pletina de hierro de 80x50 mm,Pletina de hierro de 80x50 mm. Calidad: S275JR,308,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12985,variable,Pletina de hierro de 90x5 mm,Pletina de hierro de 90x5 mm. Calidad: S275JR,322,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12986,variable,Pletina de hierro de 90x6 mm,Pletina de hierro de 90x6 mm. Calidad: S275JR,324,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12987,variable,Pletina de hierro de 90x8 mm,Pletina de hierro de 90x8 mm. Calidad: S275JR,325,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12988,variable,Pletina de hierro de 90x10 mm,Pletina de hierro de 90x10 mm. Calidad: S275JR,312,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12989,variable,Pletina de hierro de 90x12 mm,Pletina de hierro de 90x12 mm. Calidad: S275JR,313,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12990,variable,Pletina de hierro de 90x14 mm,Pletina de hierro de 90x14 mm. Calidad: S275JR,314,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
51457,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51458,variation,,,2,Color,Oxido,,1,,,,,,,,,
51459,variation,,,3,Color,Hierro,,1,,,,,,,,,
51460,variation,,,4,Color,Blanco,,1,,,,,,,,,
51461,variation,,,5,Color,Negro,,1,,,,,,,,,
51462,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51463,variation,,,2,Color,Oxido,,1,,,,,,,,,
51464,variation,,,3,Color,Hierro,,1,,,,,,,,,
51465,variation,,,4,Color,Blanco,,1,,,,,,,,,
51466,variation,,,5,Color,Negro,,1,,,,,,,,,
51470,variation,,,4,Color,Blanco,,1,,,,,,,,,
51471,variation,,,5,Color,Negro,,1,,,,,,,,,
51467,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51468,variation,,,2,Color,Oxido,,1,,,,,,,,,
51469,variation,,,3,Color,Hierro,,1,,,,,,,,,
51472,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51473,variation,,,2,Color,Oxido,,1,,,,,,,,,
51474,variation,,,3,Color,Hierro,,1,,,,,,,,,
51475,variation,,,4,Color,Blanco,,1,,,,,,,,,
51476,variation,,,5,Color,Negro,,1,,,,,,,,,
51481,variation,,,5,Color,Negro,,1,,,,,,,,,
51477,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51478,variation,,,2,Color,Oxido,,1,,,,,,,,,
51479,variation,,,3,Color,Hierro,,1,,,,,,,,,
51480,variation,,,4,Color,Blanco,,1,,,,,,,,,
51482,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51483,variation,,,2,Color,Oxido,,1,,,,,,,,,
51484,variation,,,3,Color,Hierro,,1,,,,,,,,,
51485,variation,,,4,Color,Blanco,,1,,,,,,,,,
51486,variation,,,5,Color,Negro,,1,,,,,,,,,
51487,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51488,variation,,,2,Color,Oxido,,1,,,,,,,,,
51489,variation,,,3,Color,Hierro,,1,,,,,,,,,
51490,variation,,,4,Color,Blanco,,1,,,,,,,,,
51491,variation,,,5,Color,Negro,,1,,,,,,,,,
51493,variation,,,2,Color,Oxido,,1,,,,,,,,,
51494,variation,,,3,Color,Hierro,,1,,,,,,,,,
51495,variation,,,4,Color,Blanco,,1,,,,,,,,,
51496,variation,,,5,Color,Negro,,1,,,,,,,,,
51492,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51500,variation,,,4,Color,Blanco,,1,,,,,,,,,
51501,variation,,,5,Color,Negro,,1,,,,,,,,,
51497,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51498,variation,,,2,Color,Oxido,,1,,,,,,,,,
51499,variation,,,3,Color,Hierro,,1,,,,,,,,,
51502,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51503,variation,,,2,Color,Oxido,,1,,,,,,,,,
51504,variation,,,3,Color,Hierro,,1,,,,,,,,,
51505,variation,,,4,Color,Blanco,,1,,,,,,,,,
51506,variation,,,5,Color,Negro,,1,,,,,,,,,
51507,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51508,variation,,,2,Color,Oxido,,1,,,,,,,,,
51509,variation,,,3,Color,Hierro,,1,,,,,,,,,
51510,variation,,,4,Color,Blanco,,1,,,,,,,,,
51511,variation,,,5,Color,Negro,,1,,,,,,,,,
51512,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51513,variation,,,2,Color,Oxido,,1,,,,,,,,,
51514,variation,,,3,Color,Hierro,,1,,,,,,,,,
51515,variation,,,4,Color,Blanco,,1,,,,,,,,,
51516,variation,,,5,Color,Negro,,1,,,,,,,,,
51517,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51518,variation,,,2,Color,Oxido,,1,,,,,,,,,
51519,variation,,,3,Color,Hierro,,1,,,,,,,,,
51520,variation,,,4,Color,Blanco,,1,,,,,,,,,
51521,variation,,,5,Color,Negro,,1,,,,,,,,,
51525,variation,,,4,Color,Blanco,,1,,,,,,,,,
51526,variation,,,5,Color,Negro,,1,,,,,,,,,
51522,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51523,variation,,,2,Color,Oxido,,1,,,,,,,,,
51524,variation,,,3,Color,Hierro,,1,,,,,,,,,
51530,variation,,,4,Color,Blanco,,1,,,,,,,,,
51531,variation,,,5,Color,Negro,,1,,,,,,,,,
51527,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51528,variation,,,2,Color,Oxido,,1,,,,,,,,,
51529,variation,,,3,Color,Hierro,,1,,,,,,,,,
51532,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51533,variation,,,2,Color,Oxido,,1,,,,,,,,,
51534,variation,,,3,Color,Hierro,,1,,,,,,,,,
51535,variation,,,4,Color,Blanco,,1,,,,,,,,,
51536,variation,,,5,Color,Negro,,1,,,,,,,,,
51538,variation,,,2,Color,Oxido,,1,,,,,,,,,
51539,variation,,,3,Color,Hierro,,1,,,,,,,,,
51540,variation,,,4,Color,Blanco,,1,,,,,,,,,
51541,variation,,,5,Color,Negro,,1,,,,,,,,,
51537,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51542,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51543,variation,,,2,Color,Oxido,,1,,,,,,,,,
51544,variation,,,3,Color,Hierro,,1,,,,,,,,,
51545,variation,,,4,Color,Blanco,,1,,,,,,,,,
51546,variation,,,5,Color,Negro,,1,,,,,,,,,
51547,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51548,variation,,,2,Color,Oxido,,1,,,,,,,,,
51549,variation,,,3,Color,Hierro,,1,,,,,,,,,
51550,variation,,,4,Color,Blanco,,1,,,,,,,,,
51551,variation,,,5,Color,Negro,,1,,,,,,,,,
51553,variation,,,2,Color,Oxido,,1,,,,,,,,,
51554,variation,,,3,Color,Hierro,,1,,,,,,,,,
51555,variation,,,4,Color,Blanco,,1,,,,,,,,,
51556,variation,,,5,Color,Negro,,1,,,,,,,,,
51552,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51560,variation,,,4,Color,Blanco,,1,,,,,,,,,
51561,variation,,,5,Color,Negro,,1,,,,,,,,,
51557,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51558,variation,,,2,Color,Oxido,,1,,,,,,,,,
51559,variation,,,3,Color,Hierro,,1,,,,,,,,,
51565,variation,,,4,Color,Blanco,,1,,,,,,,,,
51566,variation,,,5,Color,Negro,,1,,,,,,,,,
51562,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51563,variation,,,2,Color,Oxido,,1,,,,,,,,,
51564,variation,,,3,Color,Hierro,,1,,,,,,,,,
51567,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51568,variation,,,2,Color,Oxido,,1,,,,,,,,,
51569,variation,,,3,Color,Hierro,,1,,,,,,,,,
51570,variation,,,4,Color,Blanco,,1,,,,,,,,,
51571,variation,,,5,Color,Negro,,1,,,,,,,,,
51572,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51573,variation,,,2,Color,Oxido,,1,,,,,,,,,
51574,variation,,,3,Color,Hierro,,1,,,,,,,,,
51575,variation,,,4,Color,Blanco,,1,,,,,,,,,
51576,variation,,,5,Color,Negro,,1,,,,,,,,,
51578,variation,,,2,Color,Oxido,,1,,,,,,,,,
51579,variation,,,3,Color,Hierro,,1,,,,,,,,,
51580,variation,,,4,Color,Blanco,,1,,,,,,,,,
51581,variation,,,5,Color,Negro,,1,,,,,,,,,
51577,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51582,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51583,variation,,,2,Color,Oxido,,1,,,,,,,,,
51584,variation,,,3,Color,Hierro,,1,,,,,,,,,
51585,variation,,,4,Color,Blanco,,1,,,,,,,,,
51586,variation,,,5,Color,Negro,,1,,,,,,,,,
51590,variation,,,4,Color,Blanco,,1,,,,,,,,,
51591,variation,,,5,Color,Negro,,1,,,,,,,,,
51587,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51588,variation,,,2,Color,Oxido,,1,,,,,,,,,
51589,variation,,,3,Color,Hierro,,1,,,,,,,,,
51594,variation,,,3,Color,Hierro,,1,,,,,,,,,
51595,variation,,,4,Color,Blanco,,1,,,,,,,,,
51596,variation,,,5,Color,Negro,,1,,,,,,,,,
51592,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51593,variation,,,2,Color,Oxido,,1,,,,,,,,,
51597,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51598,variation,,,2,Color,Oxido,,1,,,,,,,,,
51599,variation,,,3,Color,Hierro,,1,,,,,,,,,
51600,variation,,,4,Color,Blanco,,1,,,,,,,,,
51601,variation,,,5,Color,Negro,,1,,,,,,,,,
51606,variation,,,5,Color,Negro,,1,,,,,,,,,
51602,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51603,variation,,,2,Color,Oxido,,1,,,,,,,,,
51604,variation,,,3,Color,Hierro,,1,,,,,,,,,
51605,variation,,,4,Color,Blanco,,1,,,,,,,,,
51607,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51608,variation,,,2,Color,Oxido,,1,,,,,,,,,
51609,variation,,,3,Color,Hierro,,1,,,,,,,,,
51610,variation,,,4,Color,Blanco,,1,,,,,,,,,
51611,variation,,,5,Color,Negro,,1,,,,,,,,,
51612,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51613,variation,,,2,Color,Oxido,,1,,,,,,,,,
51614,variation,,,3,Color,Hierro,,1,,,,,,,,,
51615,variation,,,4,Color,Blanco,,1,,,,,,,,,
51616,variation,,,5,Color,Negro,,1,,,,,,,,,
51620,variation,,,4,Color,Blanco,,1,,,,,,,,,
51621,variation,,,5,Color,Negro,,1,,,,,,,,,
51619,variation,,,3,Color,Hierro,,1,,,,,,,,,
51617,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51618,variation,,,2,Color,Oxido,,1,,,,,,,,,
51622,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51623,variation,,,2,Color,Oxido,,1,,,,,,,,,
51624,variation,,,3,Color,Hierro,,1,,,,,,,,,
51625,variation,,,4,Color,Blanco,,1,,,,,,,,,
51626,variation,,,5,Color,Negro,,1,,,,,,,,,
51628,variation,,,2,Color,Oxido,,1,,,,,,,,,
51629,variation,,,3,Color,Hierro,,1,,,,,,,,,
51630,variation,,,4,Color,Blanco,,1,,,,,,,,,
51631,variation,,,5,Color,Negro,,1,,,,,,,,,
51627,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51632,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51633,variation,,,2,Color,Oxido,,1,,,,,,,,,
51634,variation,,,3,Color,Hierro,,1,,,,,,,,,
51635,variation,,,4,Color,Blanco,,1,,,,,,,,,
51636,variation,,,5,Color,Negro,,1,,,,,,,,,
51637,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51638,variation,,,2,Color,Oxido,,1,,,,,,,,,
51639,variation,,,3,Color,Hierro,,1,,,,,,,,,
51640,variation,,,4,Color,Blanco,,1,,,,,,,,,
51641,variation,,,5,Color,Negro,,1,,,,,,,,,
51642,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51643,variation,,,2,Color,Oxido,,1,,,,,,,,,
51644,variation,,,3,Color,Hierro,,1,,,,,,,,,
51645,variation,,,4,Color,Blanco,,1,,,,,,,,,
51646,variation,,,5,Color,Negro,,1,,,,,,,,,
51650,variation,,,4,Color,Blanco,,1,,,,,,,,,
51651,variation,,,5,Color,Negro,,1,,,,,,,,,
51647,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51648,variation,,,2,Color,Oxido,,1,,,,,,,,,
51649,variation,,,3,Color,Hierro,,1,,,,,,,,,
51656,variation,,,5,Color,Negro,,1,,,,,,,,,
51652,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51653,variation,,,2,Color,Oxido,,1,,,,,,,,,
51654,variation,,,3,Color,Hierro,,1,,,,,,,,,
51655,variation,,,4,Color,Blanco,,1,,,,,,,,,
51657,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51658,variation,,,2,Color,Oxido,,1,,,,,,,,,
51659,variation,,,3,Color,Hierro,,1,,,,,,,,,
51660,variation,,,4,Color,Blanco,,1,,,,,,,,,
51661,variation,,,5,Color,Negro,,1,,,,,,,,,
51662,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51663,variation,,,2,Color,Oxido,,1,,,,,,,,,
51664,variation,,,3,Color,Hierro,,1,,,,,,,,,
51665,variation,,,4,Color,Blanco,,1,,,,,,,,,
51666,variation,,,5,Color,Negro,,1,,,,,,,,,
51668,variation,,,2,Color,Oxido,,1,,,,,,,,,
51669,variation,,,3,Color,Hierro,,1,,,,,,,,,
51670,variation,,,4,Color,Blanco,,1,,,,,,,,,
51671,variation,,,5,Color,Negro,,1,,,,,,,,,
51667,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51672,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51673,variation,,,2,Color,Oxido,,1,,,,,,,,,
51674,variation,,,3,Color,Hierro,,1,,,,,,,,,
51675,variation,,,4,Color,Blanco,,1,,,,,,,,,
51676,variation,,,5,Color,Negro,,1,,,,,,,,,
51680,variation,,,4,Color,Blanco,,1,,,,,,,,,
51681,variation,,,5,Color,Negro,,1,,,,,,,,,
51677,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51678,variation,,,2,Color,Oxido,,1,,,,,,,,,
51679,variation,,,3,Color,Hierro,,1,,,,,,,,,
51682,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51683,variation,,,2,Color,Oxido,,1,,,,,,,,,
51684,variation,,,3,Color,Hierro,,1,,,,,,,,,
51685,variation,,,4,Color,Blanco,,1,,,,,,,,,
51686,variation,,,5,Color,Negro,,1,,,,,,,,,
51691,variation,,,5,Color,Negro,,1,,,,,,,,,
51687,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51688,variation,,,2,Color,Oxido,,1,,,,,,,,,
51689,variation,,,3,Color,Hierro,,1,,,,,,,,,
51690,variation,,,4,Color,Blanco,,1,,,,,,,,,
51692,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51693,variation,,,2,Color,Oxido,,1,,,,,,,,,
51694,variation,,,3,Color,Hierro,,1,,,,,,,,,
51695,variation,,,4,Color,Blanco,,1,,,,,,,,,
51696,variation,,,5,Color,Negro,,1,,,,,,,,,
51697,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51698,variation,,,2,Color,Oxido,,1,,,,,,,,,
51699,variation,,,3,Color,Hierro,,1,,,,,,,,,
51700,variation,,,4,Color,Blanco,,1,,,,,,,,,
51701,variation,,,5,Color,Negro,,1,,,,,,,,,
51704,variation,,,3,Color,Hierro,,1,,,,,,,,,
51705,variation,,,4,Color,Blanco,,1,,,,,,,,,
51706,variation,,,5,Color,Negro,,1,,,,,,,,,
51702,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51703,variation,,,2,Color,Oxido,,1,,,,,,,,,
12991,variable,Pletina de hierro de 90x15 mm,Pletina de hierro de 90x15 mm. Calidad: S275JR,315,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12992,variable,Pletina de hierro de 90x16 mm,Pletina de hierro de 90x16 mm. Calidad: S275JR,316,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12993,variable,Pletina de hierro de 90x18 mm,Pletina de hierro de 90x18 mm. Calidad: S275JR,317,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12994,variable,Pletina de hierro de 90x20 mm,Pletina de hierro de 90x20 mm. Calidad: S275JR,318,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12995,variable,Pletina de hierro de 90x25 mm,Pletina de hierro de 90x25 mm. Calidad: S275JR,319,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12996,variable,Pletina de hierro de 90x30 mm,Pletina de hierro de 90x30 mm. Calidad: S275JR,320,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12997,variable,Pletina de hierro de 90x40 mm,Pletina de hierro de 90x40 mm. Calidad: S275JR,321,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12998,variable,Pletina de hierro de 90x50 mm,Pletina de hierro de 90x50 mm. Calidad: S275JR,323,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12999,variable,Pletina de hierro de 100x5 mm,Pletina de hierro de 100x5 mm. Calidad: S275JR,47,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13000,variable,Pletina de hierro de 100x6 mm,Pletina de hierro de 100x6 mm. Calidad: S275JR,48,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13001,variable,Pletina de hierro de 100x8 mm,Pletina de hierro de 100x8 mm. Calidad: S275JR,49,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13002,variable,Pletina de hierro de 100x10 mm,"Pletina de hierro de 100x10 mm. Calidad: S275JR\n<span style=""font-weight: 400;"">La pletina de hierro es una pieza de metal plana y rectangular que se utiliza en la fabricación de muchos objetos metálicos. Se puede encontrar en una variedad de tamaños y grosores, y se puede utilizar para muchos propósitos diferentes.</span>\n<span style=""font-weight: 400;"">Son una parte esencial de la construcción, ya que se utilizan para asegurar y conectar las piezas de metal. Sin ellas, sería imposible construir edificios, puentes y otras estructuras de hierro y acero. Las pletinas de acero también se utilizan en la fabricación de automóviles, aviones y barcos.</span>\n<span style=""font-weight: 400;"">Las pletinas de hierro generalmente es un perfil de acero laminado en caliente que se utiliza en una gran variedad de aplicaciones. Debido a su buena resistencia a la tracción y a la flexión, es ideal para la fabricación de estructuras metálicas, marcos de puertas y ventanas, perfiles para techos y paredes, etc. Tamb</span><span style=""font-weight: 400;"">i</span><span style=""font-weight: 400;"">én se utiliza en la fabricación de muebles y diferentes productos. En nuestra tienda online podrás encontrar una gran variedad de pletinas de hierro a precios muy competitivos.</span>\n<h2>Calidad del acero</h2>\n<span style=""font-weight: 400;"">Nuestras pletinas de hierro son de la más alta calidad y están hechas de perfiles de acero de la serie S275JR. Estas pletinas son extremadamente resistentes y duraderas, perfectas para aplicaciones en las que se requiere un material de alta calidad.</span>\n<h2>Pletinas de acero cortadas a medida</h2>\n<span style=""font-weight: 400;"">Disponemos de una gran variedad de pletinas de hierro de diferentes medidas y espesores para que puedas elegir la que mejor se adapte a tus necesidades. Todas nuestras pletinas de hierro están hechas de acero de alta calidad y son muy resistentes. Además, </span><span style=""font-weight: 400;"">ofrecemos el servicio de corte a medida para todos nuestros productos, para que pueda obtener el tamaño exacto que necesita. Si está buscando hierro de alta calidad a un precio razonable, MetalHive es el lugar perfecto para encontrarlo.</span>\n<span style=""font-weight: 400;"">MetalHive ofrece una amplia selección de perfiles de acero y pletinas de hierro para todas sus necesidades. Tenemos una gran variedad de medidas y especificaciones disponibles para que pueda encontrar el producto perfecto para su proyecto.</span>\n\n<span style=""font-weight: 400;"">Visite nuestra página web para obtener más información sobre nuestros productos y servicios. Si tiene alguna pregunta, no dude en ponerse en contacto con nosotros y estaremos encantados de ayudarle.</span>",37,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13003,variable,Pletina de hierro de 100x12 mm,Pletina de hierro de 100x12 mm. Calidad: S275JR,38,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13004,variable,Pletina de hierro de 100x14 mm,Pletina de hierro de 100x14 mm. Calidad: S275JR,39,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13005,variable,Pletina de hierro de 100x15 mm,Pletina de hierro de 100x15 mm. Calidad: S275JR,40,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13006,variable,Pletina de hierro de 100x16 mm,Pletina de hierro de 100x16 mm. Calidad: S275JR,41,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13007,variable,Pletina de hierro de 100x18 mm,Pletina de hierro de 100x18 mm. Calidad: S275JR,42,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13008,variable,Pletina de hierro de 100x20 mm,Pletina de hierro de 100x20 mm. Calidad: S275JR,43,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13009,variable,Pletina de hierro de 100x25 mm,Pletina de hierro de 100x25 mm. Calidad: S275JR,44,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13010,variable,Pletina de hierro de 100x30 mm,Pletina de hierro de 100x30 mm. Calidad: S275JR,45,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13011,variable,Pletina de hierro de 100x40 mm,Pletina de hierro de 100x40 mm. Calidad: S275JR,46,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
