ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
50282,variation,,Tubo redondo 60.3x4 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,3,Color,Hierro,,1,,,,
50283,variation,,Tubo redondo 60.3x4 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,4,Color,Blanco,,1,,,,
44444,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
44445,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
44446,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
44447,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
44448,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
44449,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,1,Color,,,1,,,,
44450,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,1,Color,,,1,,,,
44451,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,1,Color,,,1,,,,
44437,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,4,Color,,,1,,,,
44438,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,4,Color,,,1,,,,
44439,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,4,Color,,,1,,,,
44440,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,3,Color,,,1,,,,
44441,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,3,Color,,,1,,,,
44442,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,3,Color,,,1,,,,
44443,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
32324,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
32325,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
32326,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,5,Color,,,1,,,,
32327,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
32328,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
32329,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,2,Color,,,1,,,,
32330,variation,,Tubo redondo 60.3x4 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"26,18",,,,,,,TSRD184,,,,,,1,Color,,,1,,,,
